0,2880,722.4817504882812,882.24755859375,1917.94775390625,1075.1202392578125,0.6930803656578064,2,-1,-1
0,2881,722.4817504882812,882.24755859375,1917.94775390625,1075.1202392578125,0.587065577507019,2,-1,-1
0,2882,722.4817504882812,882.24755859375,1917.94775390625,1075.1202392578125,0.4815233051776886,2,-1,-1
1,2880,676.6397094726562,883.2218017578125,1918.0338134765625,1077.1575927734375,0.6699808835983276,2,-1,-1
1,2881,676.6397094726562,883.2218017578125,1918.0338134765625,1077.1575927734375,0.588215708732605,2,-1,-1
1,2882,676.6397094726562,883.2218017578125,1918.0338134765625,1077.1575927734375,0.472814679145813,2,-1,-1
2,2881,5.764892578125,877.5631713867188,1920.0,1074.05810546875,0.7487573027610779,2,-1,-1
2,2880,5.764892578125,877.5631713867188,1920.0,1074.05810546875,0.48013514280319214,2,-1,-1
2,2882,5.764892578125,877.5631713867188,1920.0,1074.05810546875,0.255114883184433,2,-1,-1
3,2881,6.9664306640625,876.522216796875,1920.0,1075.7017822265625,0.707240879535675,2,-1,-1
3,2880,6.9664306640625,876.522216796875,1920.0,1075.7017822265625,0.6025052070617676,2,-1,-1
3,2882,6.9664306640625,876.522216796875,1920.0,1075.7017822265625,0.33370888233184814,2,-1,-1
4,2881,5.79986572265625,875.9439697265625,1920.0,1073.4638671875,0.7320504188537598,2,-1,-1
4,2880,5.79986572265625,875.9439697265625,1920.0,1073.4638671875,0.4365167021751404,2,-1,-1
5,2881,5.05096435546875,872.2285766601562,1920.0,1071.9034423828125,0.7578431963920593,2,-1,-1
5,2880,5.05096435546875,872.2285766601562,1920.0,1071.9034423828125,0.35147884488105774,2,-1,-1
6,2881,6.0135498046875,874.6629638671875,1920.0,1074.920654296875,0.7426995635032654,2,-1,-1
6,2880,6.0135498046875,874.6629638671875,1920.0,1074.920654296875,0.5394666194915771,2,-1,-1
6,2882,6.0135498046875,874.6629638671875,1920.0,1074.920654296875,0.2962800860404968,2,-1,-1
7,2881,5.42962646484375,869.213134765625,1920.0,1068.0118408203125,0.7084954977035522,2,-1,-1
7,2880,5.42962646484375,869.213134765625,1920.0,1068.0118408203125,0.39633896946907043,2,-1,-1
8,2881,5.805908203125,871.6461181640625,1920.0,1070.1126708984375,0.6463775634765625,2,-1,-1
8,2880,5.805908203125,871.6461181640625,1920.0,1070.1126708984375,0.5331907272338867,2,-1,-1
8,2882,5.805908203125,871.6461181640625,1920.0,1070.1126708984375,0.26755428314208984,2,-1,-1
9,2881,5.12109375,869.1427001953125,1920.0,1069.8167724609375,0.6891487240791321,2,-1,-1
9,2880,5.12109375,869.1427001953125,1920.0,1069.8167724609375,0.43780964612960815,2,-1,-1
9,2882,5.12109375,869.1427001953125,1920.0,1069.8167724609375,0.25475385785102844,2,-1,-1
10,2880,790.8832397460938,878.1234741210938,1918.211181640625,1077.831787109375,0.6978273987770081,2,-1,-1
10,2881,790.8832397460938,878.1234741210938,1918.211181640625,1077.831787109375,0.5453367829322815,2,-1,-1
10,2882,790.8832397460938,878.1234741210938,1918.211181640625,1077.831787109375,0.4541286528110504,2,-1,-1
11,2881,5.0723876953125,871.4971923828125,1920.0,1070.3079833984375,0.6572079062461853,2,-1,-1
11,2880,5.0723876953125,871.4971923828125,1920.0,1070.3079833984375,0.45443812012672424,2,-1,-1
11,2882,5.0723876953125,871.4971923828125,1920.0,1070.3079833984375,0.3081715404987335,2,-1,-1
12,2881,5.86981201171875,869.5396728515625,1919.1646728515625,1064.93212890625,0.7171614170074463,2,-1,-1
12,2883,5.86981201171875,869.5396728515625,1919.1646728515625,1064.93212890625,0.6470049619674683,0,-1,-1
13,2881,5.94873046875,872.5735473632812,1919.4385986328125,1066.27197265625,0.7286883592605591,2,-1,-1
13,2883,5.94873046875,872.5735473632812,1919.4385986328125,1066.27197265625,0.4023841917514801,0,-1,-1
13,2880,5.94873046875,872.5735473632812,1919.4385986328125,1066.27197265625,0.31394249200820923,2,-1,-1
14,2881,6.777099609375,874.1861572265625,1920.0,1067.441162109375,0.6784896850585938,2,-1,-1
14,2883,6.777099609375,874.1861572265625,1920.0,1067.441162109375,0.5805423855781555,0,-1,-1
14,2880,6.777099609375,874.1861572265625,1920.0,1067.441162109375,0.4603436291217804,2,-1,-1
14,2882,6.777099609375,874.1861572265625,1920.0,1067.441162109375,0.32595497369766235,2,-1,-1
15,2881,6.6240234375,873.1748657226562,1919.923095703125,1066.595703125,0.6751413941383362,2,-1,-1
15,2883,6.6240234375,873.1748657226562,1919.923095703125,1066.595703125,0.49768877029418945,0,-1,-1
15,2880,6.6240234375,873.1748657226562,1919.923095703125,1066.595703125,0.4848107099533081,2,-1,-1
15,2882,6.6240234375,873.1748657226562,1919.923095703125,1066.595703125,0.338903546333313,2,-1,-1
16,2881,5.6129150390625,868.9579467773438,1918.8995361328125,1064.6435546875,0.7448630332946777,2,-1,-1
16,2883,5.6129150390625,868.9579467773438,1918.8995361328125,1064.6435546875,0.5971482992172241,0,-1,-1
17,2883,1245.1365966796875,640.602294921875,1265.1844482421875,697.5035400390625,0.6935538649559021,0,-1,-1
17,2881,1245.1365966796875,640.602294921875,1265.1844482421875,697.5035400390625,0.6861410737037659,2,-1,-1
17,2880,1245.1365966796875,640.602294921875,1265.1844482421875,697.5035400390625,0.3940103352069855,2,-1,-1
