0,1981,209.88619995117188,640.13427734375,553.4744873046875,881.6749877929688,0.9298293590545654,7,-1,-1
0,1982,209.88619995117188,640.13427734375,553.4744873046875,881.6749877929688,0.9206868410110474,2,-1,-1
0,1983,209.88619995117188,640.13427734375,553.4744873046875,881.6749877929688,0.905685544013977,2,-1,-1
0,1984,209.88619995117188,640.13427734375,553.4744873046875,881.6749877929688,0.8744304180145264,2,-1,-1
0,1985,209.88619995117188,640.13427734375,553.4744873046875,881.6749877929688,0.869947612285614,2,-1,-1
0,1986,209.88619995117188,640.13427734375,553.4744873046875,881.6749877929688,0.8018156290054321,2,-1,-1
0,1987,209.88619995117188,640.13427734375,553.4744873046875,881.6749877929688,0.7290869355201721,2,-1,-1
0,1988,209.88619995117188,640.13427734375,553.4744873046875,881.6749877929688,0.6865962147712708,2,-1,-1
0,1989,209.88619995117188,640.13427734375,553.4744873046875,881.6749877929688,0.6704611778259277,2,-1,-1
0,1990,209.88619995117188,640.13427734375,553.4744873046875,881.6749877929688,0.6680362820625305,2,-1,-1
0,1991,209.88619995117188,640.13427734375,553.4744873046875,881.6749877929688,0.6612088680267334,2,-1,-1
0,1992,209.88619995117188,640.13427734375,553.4744873046875,881.6749877929688,0.5428876876831055,2,-1,-1
0,1993,209.88619995117188,640.13427734375,553.4744873046875,881.6749877929688,0.4418856203556061,2,-1,-1
0,1994,209.88619995117188,640.13427734375,553.4744873046875,881.6749877929688,0.432987779378891,2,-1,-1
1,1981,209.78627014160156,640.1243896484375,553.5038452148438,881.8673095703125,0.9297977089881897,7,-1,-1
1,1982,209.78627014160156,640.1243896484375,553.5038452148438,881.8673095703125,0.9209054708480835,2,-1,-1
1,1983,209.78627014160156,640.1243896484375,553.5038452148438,881.8673095703125,0.9059851765632629,2,-1,-1
1,1984,209.78627014160156,640.1243896484375,553.5038452148438,881.8673095703125,0.8859919309616089,2,-1,-1
1,1985,209.78627014160156,640.1243896484375,553.5038452148438,881.8673095703125,0.869952917098999,2,-1,-1
1,1986,209.78627014160156,640.1243896484375,553.5038452148438,881.8673095703125,0.8031618595123291,2,-1,-1
1,1987,209.78627014160156,640.1243896484375,553.5038452148438,881.8673095703125,0.7329235076904297,2,-1,-1
1,1988,209.78627014160156,640.1243896484375,553.5038452148438,881.8673095703125,0.6898912787437439,2,-1,-1
1,1989,209.78627014160156,640.1243896484375,553.5038452148438,881.8673095703125,0.670485258102417,2,-1,-1
1,1990,209.78627014160156,640.1243896484375,553.5038452148438,881.8673095703125,0.6561039686203003,2,-1,-1
1,1991,209.78627014160156,640.1243896484375,553.5038452148438,881.8673095703125,0.646811306476593,2,-1,-1
1,1992,209.78627014160156,640.1243896484375,553.5038452148438,881.8673095703125,0.5899651050567627,2,-1,-1
1,1993,209.78627014160156,640.1243896484375,553.5038452148438,881.8673095703125,0.47108229994773865,2,-1,-1
1,1994,209.78627014160156,640.1243896484375,553.5038452148438,881.8673095703125,0.3990946412086487,2,-1,-1
2,1981,197.290283203125,635.87158203125,541.26611328125,886.4713134765625,0.9296817779541016,7,-1,-1
2,1983,197.290283203125,635.87158203125,541.26611328125,886.4713134765625,0.9129554629325867,2,-1,-1
2,1982,197.290283203125,635.87158203125,541.26611328125,886.4713134765625,0.9045809507369995,2,-1,-1
2,1985,197.290283203125,635.87158203125,541.26611328125,886.4713134765625,0.888498067855835,2,-1,-1
2,1986,197.290283203125,635.87158203125,541.26611328125,886.4713134765625,0.8462934494018555,2,-1,-1
2,1984,197.290283203125,635.87158203125,541.26611328125,886.4713134765625,0.8230032324790955,2,-1,-1
2,1989,197.290283203125,635.87158203125,541.26611328125,886.4713134765625,0.7007206678390503,2,-1,-1
2,1987,197.290283203125,635.87158203125,541.26611328125,886.4713134765625,0.6882155537605286,2,-1,-1
2,1991,197.290283203125,635.87158203125,541.26611328125,886.4713134765625,0.6322140693664551,2,-1,-1
2,1988,197.290283203125,635.87158203125,541.26611328125,886.4713134765625,0.5996454358100891,2,-1,-1
2,1992,197.290283203125,635.87158203125,541.26611328125,886.4713134765625,0.4944138526916504,2,-1,-1
2,1993,197.290283203125,635.87158203125,541.26611328125,886.4713134765625,0.4328065514564514,2,-1,-1
2,1990,197.290283203125,635.87158203125,541.26611328125,886.4713134765625,0.41821882128715515,2,-1,-1
3,1982,1583.7557373046875,622.9246826171875,1886.0123291015625,886.211669921875,0.9159271121025085,2,-1,-1
3,1981,1583.7557373046875,622.9246826171875,1886.0123291015625,886.211669921875,0.904815137386322,7,-1,-1
3,1983,1583.7557373046875,622.9246826171875,1886.0123291015625,886.211669921875,0.8932917714118958,2,-1,-1
3,1985,1583.7557373046875,622.9246826171875,1886.0123291015625,886.211669921875,0.886705756187439,2,-1,-1
3,1986,1583.7557373046875,622.9246826171875,1886.0123291015625,886.211669921875,0.8543092012405396,2,-1,-1
3,1987,1583.7557373046875,622.9246826171875,1886.0123291015625,886.211669921875,0.7244632840156555,2,-1,-1
3,1989,1583.7557373046875,622.9246826171875,1886.0123291015625,886.211669921875,0.7238755822181702,2,-1,-1
3,1984,1583.7557373046875,622.9246826171875,1886.0123291015625,886.211669921875,0.7179210186004639,2,-1,-1
3,1991,1583.7557373046875,622.9246826171875,1886.0123291015625,886.211669921875,0.6291577816009521,2,-1,-1
3,1990,1583.7557373046875,622.9246826171875,1886.0123291015625,886.211669921875,0.5960960984230042,2,-1,-1
3,1988,1583.7557373046875,622.9246826171875,1886.0123291015625,886.211669921875,0.5624945163726807,2,-1,-1
3,1993,1583.7557373046875,622.9246826171875,1886.0123291015625,886.211669921875,0.5280105471611023,2,-1,-1
3,1994,1583.7557373046875,622.9246826171875,1886.0123291015625,886.211669921875,0.41376882791519165,2,-1,-1
3,1992,1583.7557373046875,622.9246826171875,1886.0123291015625,886.211669921875,0.3028801679611206,2,-1,-1
4,1982,1603.4168701171875,616.0599365234375,1904.6597900390625,893.1431884765625,0.9234594702720642,2,-1,-1
4,1981,1603.4168701171875,616.0599365234375,1904.6597900390625,893.1431884765625,0.9193508625030518,7,-1,-1
4,1983,1603.4168701171875,616.0599365234375,1904.6597900390625,893.1431884765625,0.9021169543266296,2,-1,-1
4,1985,1603.4168701171875,616.0599365234375,1904.6597900390625,893.1431884765625,0.8775938153266907,2,-1,-1
4,1986,1603.4168701171875,616.0599365234375,1904.6597900390625,893.1431884765625,0.8385359644889832,2,-1,-1
4,1984,1603.4168701171875,616.0599365234375,1904.6597900390625,893.1431884765625,0.7966132760047913,2,-1,-1
4,1987,1603.4168701171875,616.0599365234375,1904.6597900390625,893.1431884765625,0.7621929049491882,2,-1,-1
4,1989,1603.4168701171875,616.0599365234375,1904.6597900390625,893.1431884765625,0.7352918386459351,2,-1,-1
4,1991,1603.4168701171875,616.0599365234375,1904.6597900390625,893.1431884765625,0.6089061498641968,2,-1,-1
4,1988,1603.4168701171875,616.0599365234375,1904.6597900390625,893.1431884765625,0.5955029129981995,2,-1,-1
4,1990,1603.4168701171875,616.0599365234375,1904.6597900390625,893.1431884765625,0.5562889575958252,2,-1,-1
4,1993,1603.4168701171875,616.0599365234375,1904.6597900390625,893.1431884765625,0.48059672117233276,2,-1,-1
4,1992,1603.4168701171875,616.0599365234375,1904.6597900390625,893.1431884765625,0.39277416467666626,2,-1,-1
4,1994,1603.4168701171875,616.0599365234375,1904.6597900390625,893.1431884765625,0.30178648233413696,2,-1,-1
5,1981,157.07412719726562,625.4613647460938,501.859375,893.1326293945312,0.9219460487365723,7,-1,-1
5,1982,157.07412719726562,625.4613647460938,501.859375,893.1326293945312,0.9055009484291077,2,-1,-1
5,1983,157.07412719726562,625.4613647460938,501.859375,893.1326293945312,0.8960559368133545,2,-1,-1
5,1985,157.07412719726562,625.4613647460938,501.859375,893.1326293945312,0.8818216323852539,2,-1,-1
5,1986,157.07412719726562,625.4613647460938,501.859375,893.1326293945312,0.8430719375610352,2,-1,-1
5,1990,157.07412719726562,625.4613647460938,501.859375,893.1326293945312,0.7626290321350098,2,-1,-1
5,1987,157.07412719726562,625.4613647460938,501.859375,893.1326293945312,0.7427274584770203,2,-1,-1
5,1989,157.07412719726562,625.4613647460938,501.859375,893.1326293945312,0.711747407913208,2,-1,-1
5,1991,157.07412719726562,625.4613647460938,501.859375,893.1326293945312,0.6038802862167358,2,-1,-1
5,1984,157.07412719726562,625.4613647460938,501.859375,893.1326293945312,0.5751117467880249,2,-1,-1
5,1993,157.07412719726562,625.4613647460938,501.859375,893.1326293945312,0.39328718185424805,2,-1,-1
5,1988,157.07412719726562,625.4613647460938,501.859375,893.1326293945312,0.26818719506263733,2,-1,-1
6,1981,143.51243591308594,619.5651245117188,488.240966796875,895.8017578125,0.9321882128715515,7,-1,-1
6,1985,143.51243591308594,619.5651245117188,488.240966796875,895.8017578125,0.9002238512039185,2,-1,-1
